Style,Title,Artist,Genre,NORMAL Level,NORMAL Notes,NORMAL Record,NORMAL KAVG,HYPER Level,HYPER Notes,HYPER Record,HYPER KAVG,ANOTHER Level,ANOTHER Notes,ANOTHER Record,ANOTHER KAVG,LEGGENDARIA Level,LEGGENDARIA Notes,LEGGENDARIA Record,LEGGENDARIA KAVG,LEGGENDARIA Name
Resort Anthem,Programmed Life,kors k,PSY TRANCE(FULL ON),6,0,0,0,9,0,0,0,10,1206,2390,2152,0,0,0,0,Programmed Life
Resort Anthem,Kailua,kors k,ENERGETIC HAWAIIAN TRANCE,5,0,0,0,9,0,0,0,11,1125,2209,1842,0,0,0,0,Kailua
Resort Anthem,Bounce Bounce Bounce,kors k feat.Kanata Okajima＆楽天斎,DANCEHALL,5,0,0,0,9,0,0,0,11,1293,2500,2114,0,0,0,0,Bounce Bounce Bounce
Resort Anthem,Mermaid girl,Cream puff,BUBBLEGUM DANCE,5,0,0,0,8,0,0,0,10,1113,2222,2080,0,0,0,0,Mermaid girl
Resort Anthem,passionate fate,Ryu☆,HANDZ UP,6,0,0,0,8,0,0,0,10,1075,2142,1961,0,0,0,0,passionate fate
Resort Anthem,Golden Palms,Dirty Androids,NU DISCO,5,0,0,0,8,0,0,0,10,1036,2043,1812,11,1240,2419,1993,Golden Palms†
Resort Anthem,New Castle Legions,Dirty Androids,DYSTOPIA,6,0,0,0,10,0,0,0,12,1418,0,0,0,0,0,0,New Castle Legions
Resort Anthem,BLUST OF WIND,Anemo=Aspel by MLREC.,CROSSOVER HOUSE,5,0,0,0,8,0,0,0,10,1080,2148,1968,0,0,0,0,BLUST OF WIND
Resort Anthem,BROKEN EDEN,MYTHOLOGIA by MLREC.,SYMPHONIC-TEK,6,0,0,0,9,0,0,0,11,1182,2348,2095,0,0,0,0,BROKEN EDEN
Resort Anthem,かげぬい ～ Ver.BENIBOTAN ～,CULTVOICE by S.S.D.PRODUCTS,NATSU MATSURI,5,0,0,0,7,0,0,0,9,980,1945,1743,0,0,0,0,かげぬい ～ Ver.BENIBOTAN ～
Resort Anthem,Rock Da House,M-Project fw. GUHROOVY,UK HARDCORE,5,0,0,0,9,0,0,0,11,1128,2244,2062,0,0,0,0,Rock Da House
Resort Anthem,灼熱Beach Side Bunny,DJ Mass MAD Izm*,BROKEN SAMBA BREAK,7,0,0,0,10,0,0,0,12,1719,3251,2310,0,0,0,0,灼熱Beach Side Bunny
Resort Anthem,Answer,星野奏子,STARPOP,4,0,0,0,7,0,0,0,10,1224,2431,2245,0,0,0,0,Answer
Resort Anthem,WISE UP!,木之下慶行 feat.星野奏子,RESORT HOUSE,3,0,0,0,7,0,0,0,9,803,1601,1501,0,0,0,0,WISE UP!
Resort Anthem,Session 9 -Chronicles-,PRASTIK DANCEFLOOR,ROCKIN' DRUM'N'BASS,5,0,0,0,10,0,0,0,12,1852,3646,2821,0,0,0,0,Session 9 -Chronicles-
Resort Anthem,Space Time,NISH,ENERGETIC TRANCE,4,0,0,0,8,0,0,0,10,1114,2205,1982,0,0,0,0,Space Time
Resort Anthem,夕焼け ～Fading Day～,JAKAZiD,AURAL ADRENALINE,5,0,0,0,9,0,0,0,11,1420,2825,2505,0,0,0,0,夕焼け ～Fading Day～
Resort Anthem,Believe In Me,Uraken feat. Calyn Tsukishima,HARDCORE,5,0,0,0,9,0,0,0,11,1213,2403,2163,0,0,0,0,Believe In Me
Resort Anthem,Let The Track Flow,Brisk & Ham,UK HARDCORE,6,0,0,0,9,0,0,0,11,1367,2684,2293,0,0,0,0,Let The Track Flow
Resort Anthem,Energy Drive,kevin energy,HARDCORE,6,0,0,0,8,0,0,0,11,1122,2221,1986,0,0,0,0,Energy Drive
Resort Anthem,Breaking the ground,Art of Fighters,HARDCORE,5,0,0,0,8,0,0,0,10,1274,2530,2318,0,0,0,0,Breaking the ground
Resort Anthem,reunion,Tatsh,CYBER WALTZ,8,0,0,0,11,1239,2446,2162,12,1677,3272,2693,0,0,0,0,reunion
Resort Anthem,ANTHEM LANDING,DJムラサメ,LATIN TEK,5,0,0,0,9,0,0,0,11,1484,2960,2692,0,0,0,0,ANTHEM LANDING
Resort Anthem,Medicine of love,イロハ＆リリナ,MAGICAL POP,4,0,0,0,6,0,0,0,9,866,1732,1649,0,0,0,0,Medicine of love
Resort Anthem,Eternal Tears,ツガル,WINTER BALLADE,2,0,0,0,5,0,0,0,7,691,1378,1299,0,0,0,0,Eternal Tears
Resort Anthem,Fantasia,ＴЁЯＲＡ,HYPER FANTASIA,3,0,0,0,8,0,0,0,10,1123,2244,2125,0,0,0,0,Fantasia
Resort Anthem,SABER WING,TAG,SHOOTING WALTZ,5,0,0,0,9,0,0,0,11,1438,2838,2490,0,0,0,0,SABER WING
Resort Anthem,DM STAR～関西 energy style～,NAOKI,SPEED RAVE,6,0,0,0,9,0,0,0,10,1206,2406,2250,0,0,0,0,DM STAR～関西 energy style～
Resort Anthem,WE LOVE SHONAN,Studio Bongo Mango feat. Likkle Mai,SURF&DUB,4,0,0,0,9,0,0,0,10,1106,2195,1964,0,0,0,0,WE LOVE SHONAN
Resort Anthem,ALBIDA,DJ YOSHITAKA,HARD RENAISSANCE,6,0,0,0,10,0,0,0,12,1530,3026,2569,0,0,0,0,ALBIDA
Resort Anthem,黒髪乱れし修羅となりて,村正クオリア,撫子メタル,4,0,0,0,9,0,0,0,12,1745,3467,2969,0,0,0,0,黒髪乱れし修羅となりて
Resort Anthem,sakura storm,Ryu☆,HAPPY HARDCORE,5,0,0,0,8,0,0,0,12,1225,2424,2104,0,0,0,0,sakura storm
Resort Anthem,Everlasting Resort,SUPER STAR 満-MITSURU-,ONLY ONE ANTHEM,4,0,0,0,7,0,0,0,10,959,1907,1749,0,0,0,0,Everlasting Resort
Resort Anthem,STELLAR WIND,L.E.D.,HARD DANCE,4,0,0,0,9,0,0,0,11,1370,2690,2322,0,0,0,0,STELLAR WIND
Resort Anthem,Sakura Reflection,Ryu☆,HAPPY HARDCORE,3,0,0,0,9,0,0,0,11,1190,2373,2225,0,0,0,0,Sakura Reflection
Resort Anthem,THE FALLEN,L.E.D.-G,GOTH NU-STYLE GABBA,5,0,0,0,8,0,0,0,11,1377,2730,2382,0,0,0,0,THE FALLEN
Resort Anthem,Broken,dj TAKA feat.AiMEE,TRANCE,5,0,0,0,9,0,0,0,12,1598,3176,2771,0,0,0,0,Broken
Resort Anthem,Wuv U,kors k,CANDY RAVE,3,0,0,0,8,0,0,0,10,861,1715,1573,0,0,0,0,Wuv U
Resort Anthem,SPECIAL SUMMER CAMPAIGN!,Lucky Vacuum,BUCHIAGE TRANCE,4,0,0,0,8,0,0,0,12,1509,2990,2609,0,0,0,0,SPECIAL SUMMER CAMPAIGN!
Resort Anthem,中華急行,Ryu☆,HAPPY HARDCORE,2,0,0,0,8,0,0,0,10,1167,2326,2155,0,0,0,0,中華急行
Lincle,Snake Stick,DJ Yoshitaka VS. DJ Mass MAD Izm*,TECH-BREAKBEATS,6,0,0,0,10,0,0,0,12,1447,2776,2130,0,0,0,0,Snake Stick
Lincle,天空の夜明け,Cuvelia,ANTHEM,7,0,0,0,10,0,0,0,12,2072,4050,3249,0,0,0,0,天空の夜明け
Lincle,F,D.J.Amuro,RENAISSANCE,5,0,0,0,10,0,0,0,12,1813,3583,3076,0,0,0,0,F
Lincle,In the Blackest Den,Bulluvegola,PROGRESSIVE ROCK,5,0,0,0,8,0,0,0,11,1372,2625,2259,0,0,0,0,In the Blackest Den
Lincle,恋する☆宇宙戦争っ！！,Prim,Hi-BLEEP,5,0,0,0,8,0,0,0,12,1835,3600,2990,0,0,0,0,恋する☆宇宙戦争っ！！
Lincle,ANAGRAMS I to Y,Mayumi Morinaga,DANCE POP,4,0,0,0,7,0,0,0,9,1245,2487,2324,0,0,0,0,ANAGRAMS I to Y
Lincle,YAKSHA,Neulakyussra,TERROR CORE,6,0,0,0,10,0,0,0,12,2000,3912,3175,0,0,0,0,YAKSHA
Lincle,DIAVOLO,度胸兄弟,TRANSCENDENTAL ETUDES,6,0,0,0,9,0,0,0,12,1745,3245,2556,0,0,0,0,DIAVOLO
Lincle,Scharfrichter,Ashemu,HARD ROCK,5,0,0,0,9,0,0,0,11,1472,2918,2610,0,0,0,0,Scharfrichter
Lincle,Lucky Days,Sota Fujimori feat. Kanako Hoshino,DREAM TRANCE,4,0,0,0,8,0,0,0,10,1111,2210,2035,0,0,0,0,Lucky Days
Lincle,CALL,猫叉Master,WORLD/ELECTRONICA,2,0,0,0,5,0,0,0,8,735,1465,1372,0,0,0,0,CALL
Lincle,Several Words,CAPACITY GATE,VALIANT BEAT,4,0,0,0,8,0,0,0,10,1098,2189,2043,0,0,0,0,Several Words
Lincle,SA.YO.NA.RA. SUPER STAR,SUPER STAR 満-MITSURU-,ONLY ONE FINALE,4,0,0,0,8,0,0,0,10,868,1716,1528,0,0,0,0,SA.YO.NA.RA. SUPER STAR
Lincle,蛇神,Zektbach,ORIENTAL MYTHOLOGY,4,0,0,0,8,0,0,0,11,1438,2837,2484,0,0,0,0,蛇神
Lincle,Todestrieb,Rche,SACRED TRANCE,5,0,0,0,9,0,0,0,12,1733,3442,3036,0,0,0,0,Todestrieb
Lincle,prompt,wｘs ft.*spiLa*,NU PROGRESSIVE,5,0,0,0,8,0,0,0,11,1420,2812,2569,0,0,0,0,prompt
Lincle,衰色小町メランコリア,iNO,NEO CLASSICAL DANCE,4,0,0,0,7,0,0,0,10,1192,2369,2180,0,0,0,0,衰色小町メランコリア
Lincle,Quick Silver,Mystic Moon,RAVE FUSION,5,0,0,0,9,0,0,0,11,1353,2677,2396,0,0,0,0,Quick Silver
Lincle,君のハートにロックオン,Dr.Honda,トレンディーフュージョン,4,0,0,0,9,0,0,0,11,1363,2696,2360,0,0,0,0,君のハートにロックオン
Lincle,Almace,Qrispy Joybox,TECHNO,4,0,0,0,8,0,0,0,10,1012,2011,1811,0,0,0,0,Almace
Lincle,Drive Me Crazy,kors k feat.古川未鈴,AKIBA RAVE,4,0,0,0,7,0,0,0,10,1157,2308,2158,0,0,0,0,Drive Me Crazy
Lincle,The Sampling Paradise,Mamonis,HARD TRANCE,5,0,0,0,9,0,0,0,12,1545,3052,2577,0,0,0,0,The Sampling Paradise
Lincle,Release The Music,kors k,TECH DANCE,4,0,0,0,7,0,0,0,10,1081,2144,1951,0,0,0,0,Release The Music
Lincle,Thunderbolt,雷龍,RAVERS DANCE SPEED,5,0,0,0,9,0,0,0,12,1911,3778,3224,0,0,0,0,Thunderbolt
Lincle,Follow Tomorrow,HHH×MM×ST,J-DANCE POP,4,0,0,0,8,0,0,0,10,1142,2272,2072,0,0,0,0,Follow Tomorrow
Lincle,NNRT,Levaslater,ELECTRO GOTHIC,6,0,0,0,10,0,0,0,12,1780,3515,3055,0,0,0,0,NNRT
Lincle,SHADE,DJ MURASAME vs dj Killer,TECHNO,5,0,0,0,9,0,0,0,11,1464,2918,2654,0,0,0,0,SHADE
Lincle,24th Century BOY,Tatsh,EURO RAVE,5,0,0,0,9,0,0,0,11,1456,2879,2584,0,0,0,0,24th Century BOY
Lincle,The Limbo,STN,CYBER PUNK,6,0,0,0,10,0,0,0,12,1701,3364,2832,0,0,0,0,The Limbo
Lincle,Miami Sunset Drive,Dirty Androids,80's ELECTRO HOUSE,4,0,0,0,6,0,0,0,9,842,1672,1533,0,0,0,0,Miami Sunset Drive
Lincle,LAX5 feat.Ryota Yoshinari,Katana Sounds,LOUD TECH,6,0,0,0,9,0,0,0,10,1427,2844,2653,0,0,0,0,LAX5 feat.Ryota Yoshinari
Lincle,BLACK.by X-Cross Fade,DJ Mass MAD Izm*,TECH-BREAKBEATS,6,0,0,0,10,0,0,0,12,1738,3406,2622,0,0,0,0,BLACK.by X-Cross Fade
Lincle,Yellow Sunrise,xac,DRUM'N'BASS,4,0,0,0,7,0,0,0,10,1145,2284,2137,0,0,0,0,Yellow Sunrise
Lincle,陽炎,星野奏子,POP,3,0,0,0,6,0,0,0,9,1010,2014,1870,0,0,0,0,陽炎
Lincle,Mermaid girl-秋葉工房 MIX-,Remixed by DJ Command,EURO BEAT,4,0,0,0,6,0,0,0,9,1030,2060,1949,0,0,0,0,Mermaid girl-秋葉工房 MIX-
Lincle,聖人の塔,Beridzebeth,BATTLE TRACK,6,0,0,0,10,0,0,0,12,1567,3036,2383,0,0,0,0,聖人の塔
Lincle,Express Emotion,REDALiCE feat. Shihori,J-CORE,4,0,0,0,6,0,0,0,10,1271,2527,2351,0,0,0,0,Express Emotion
Lincle,突撃!ガラスのニーソ姫!,山本椛 (monotone),電波,4,0,0,0,7,0,0,0,10,1066,2116,1927,0,0,0,0,突撃!ガラスのニーソ姫!
Lincle,Liquid Crystal Girl feat. echo,kmp,ELECTRO,2,0,0,0,6,0,0,0,9,1014,2019,1881,0,0,0,0,Liquid Crystal Girl feat. echo
Lincle,Round and Round,Masayoshi Minoshima feat. 綾倉盟,HYPER ELECTRO,4,0,0,0,6,0,0,0,9,1088,2170,1986,0,0,0,0,Round and Round
Lincle,Star Trail,Nhato,TRANCE,4,0,0,0,7,0,0,0,10,942,1871,1709,0,0,0,0,Star Trail
Lincle,LOVE B.B.B,SWAN K feat. Asuka M,DRUM'N'BASS,4,0,0,0,8,0,0,0,10,1019,2031,1877,0,0,0,0,LOVE B.B.B
Lincle,Voxane,Remo-con,TECH DANCE,3,0,0,0,7,0,0,0,9,881,1759,1634,0,0,0,0,Voxane
Lincle,Change the World,Tatsh feat.小田ユウ,SPEED POP,5,0,0,0,7,0,0,0,9,931,1854,1713,0,0,0,0,Change the World
Lincle,ユミル,MYTHOLOGIA by MLREC.,SYMPHONIC-TEK,3,0,0,0,7,0,0,0,11,1434,2847,2549,0,0,0,0,ユミル
Lincle,Phoenix,Hommarju,HARD NRG,5,0,0,0,7,0,0,0,10,1258,2497,2231,0,0,0,0,Phoenix
Lincle,RESISTANCE,セリカ,MYSTERIOUS ROCK,3,0,0,0,7,0,0,0,10,1198,2387,2222,0,0,0,0,RESISTANCE
Lincle,LETHEBOLG ～双神威に斬り咲けり～,ＴЁЯＲＡ,PLATINUM J-POP ONE,5,0,0,0,8,0,0,0,10,1111,2216,2083,0,0,0,0,LETHEBOLG ～双神威に斬り咲けり～
Lincle,I'm so Happy,Ryu☆,HAPPY HARDCORE,3,0,0,0,8,0,0,0,11,1187,2361,2094,0,0,0,0,I'm so Happy
Lincle,Snow Goose,Mutsuhiko Izumi,ELECTRIC POMP,3,0,0,0,8,0,0,0,11,1238,2456,2148,0,0,0,0,Snow Goose
Lincle,Far east nightbird,猫叉Master,DRUM'N'BASS,3,0,0,0,7,0,0,0,9,1025,2041,1896,0,0,0,0,Far east nightbird
Lincle,Infinite cave,猫叉Master+,DRUM'N'BASS,6,0,0,0,9,0,0,0,10,1044,2080,1884,0,0,0,0,Infinite cave
Lincle,QUANTUM TELEPORTATION,L.E.D.,TECHNO,7,0,0,0,10,0,0,0,11,1490,2965,2596,12,1845,3634,3064,QUANTUM TELEPORTATION†
Lincle,fffff,Five Hammer,HARD Pf,4,0,0,0,10,0,0,0,12,1624,3182,2564,0,0,0,0,fffff
Lincle,子供の落書き帳,佐々木博史,PROGRESSIVE,6,0,0,0,10,0,0,0,12,1395,2688,2135,0,0,0,0,子供の落書き帳
Lincle,yellow head joe,S-C-U,TEK-TRANCE,4,0,0,0,8,0,0,0,10,1152,2288,2037,0,0,0,0,yellow head joe
Lincle,WONDER WALKER,L.E.D.,HARD TRANCE,5,0,0,0,9,0,0,0,12,1921,3802,3294,0,0,0,0,WONDER WALKER
Lincle,532nm,Ryu☆,HARDCORE,3,0,0,0,7,0,0,0,11,1349,2677,2342,0,0,0,0,532nm
